OBJECTID,Sample_Year,habitatid,subRegionId,Site_Code,sitename,siteid,Station_ID,Cyano,GIS_FWC_CREMP_PrctCover_Grp_poi,Macroalgae,Octocoral,Others,Porifera,Seagrass,Stony_coral,Substrate,Unknown,Urchins,Zoanthidea,Site_Label
7959,2016,1R,PBC,PB1,Palm Beach 1,84,844,0.00203046,985,0.04060914,0,0.00507614,0.00812183,0,0,0.94416244,,,0,Palm Beach 1 2016
7960,2016,2R,PBC,PB2,Palm Beach 2,85,851,0.08685065,1232,0.13636364,0.25892857,0.00649351,0.06493506,0,0.01461039,0.43181818,,,0,Palm Beach 2 2016
7961,2016,2R,PBC,PB2,Palm Beach 2,85,852,0.08748906,1143,0.03237095,0.16447944,0.00612423,0.07261592,0,0.00349956,0.63342082,,,0,Palm Beach 2 2016
7962,2016,2R,PBC,PB2,Palm Beach 2,85,853,0.11304348,1150,0.16782609,0.10956522,0.00173913,0.08608696,0,0.00695652,0.51391304,,,0.00086957,Palm Beach 2 2016
7963,2016,2R,PBC,PB2,Palm Beach 2,85,854,0.16342412,1028,0.05836576,0.13229572,0.01653696,0.06614786,0,0.00972763,0.55350195,,,0,Palm Beach 2 2016
7964,2016,3R,PBC,PB3,Palm Beach 3,86,861,0.11213048,981,0.2293578,0.18756371,0.00815494,0.1243629,0,0.00713558,0.32517839,,,0.00611621,Palm Beach 3 2016
7965,2016,3R,PBC,PB3,Palm Beach 3,86,862,0.05485232,948,0.20042194,0.157173,0.01582278,0.12341772,0,0.00738397,0.42194093,,,0.01898734,Palm Beach 3 2016
7966,2016,3R,PBC,PB3,Palm Beach 3,86,863,0.05806452,930,0.1311828,0.1688172,0.01290323,0.13333333,0,0.00537634,0.49032258,,,0,Palm Beach 3 2016
7967,2016,3R,PBC,PB3,Palm Beach 3,86,864,0.0029615,1013,0.08292201,0.16781836,0.01579467,0.09081935,0,0.0029615,0.63672261,,,0,Palm Beach 3 2016
7968,2016,1R,BC,BC1,Broward County 1,87,871,0.00348129,1149,0.18798956,0.05744125,0.00174064,0.04525674,0,0.05744125,0.64055701,,,0.00609225,Broward County 1 2016
7969,2016,1R,BC,BC1,Broward County 1,87,872,0.00795756,1131,0.39257294,0.05393457,0,0.04332449,0,0.08664898,0.35985853,,,0.05570292,Broward County 1 2016
7970,2016,1R,BC,BC1,Broward County 1,87,873,0,1153,0.24631396,0.03469211,0.00260191,0.02081526,0,0.10407632,0.57155247,,,0.01994796,Broward County 1 2016
7971,2016,1R,BC,BC1,Broward County 1,87,874,0.00183318,1091,0.46287809,0.07057745,0.00091659,0.01741522,0,0.04307974,0.39780018,,,0.00549954,Broward County 1 2016
7972,2016,2R,BC,BC2,Broward County 2,88,881,0.11500975,1026,0.26998051,0.05360624,0,0.03996101,0,0.00097466,0.5165692,,,0.00389864,Broward County 2 2016
7973,2016,2R,BC,BC2,Broward County 2,88,882,0.19086294,985,0.17461929,0.03147208,0,0.03654822,0,0.00406091,0.56243655,,,0,Broward County 2 2016
7974,2016,2R,BC,BC2,Broward County 2,88,883,0.10869565,1104,0.20652174,0.05615942,0,0.03985507,0,0.00543478,0.58152174,,,0.00181159,Broward County 2 2016
7975,2016,2R,BC,BC2,Broward County 2,88,884,0.0712,1250,0.3736,0.0592,0,0.0616,0,0.0048,0.4288,,,0.0008,Broward County 2 2016
7976,2016,3R,BC,BC3,Broward County 3,89,891,0.07701284,857,0.50641774,0.08634772,0,0.04550758,0,0,0.28471412,,,0,Broward County 3 2016
7977,2016,3R,BC,BC3,Broward County 3,89,892,0.03826788,993,0.2286002,0.08459215,0,0.03021148,0,0.01309164,0.60523666,,,0,Broward County 3 2016
7978,2016,3R,BC,BC3,Broward County 3,89,893,0.04285714,910,0.21098901,0.12307692,0.00549451,0.05054945,0,0.0032967,0.56373626,,,0,Broward County 3 2016
7979,2016,3R,BC,BC3,Broward County 3,89,894,0.04861878,905,0.53701657,0.1038674,0,0.05303867,0,0,0.25745856,,,0,Broward County 3 2016
7980,2016,NS,BC,BCA,Broward County A,90,901,0.00150286,3327,0.10970845,0.02194169,0,0.01502855,0,0.06372107,0.7868951,,,0.00120228,Broward County A 2016
7981,2016,NS,BC,BCA,Broward County A,90,902,0.00038685,2585,0.0065764,0.00696325,0,0.01083172,0,0.0615087,0.91025145,,,0.00348162,Broward County A 2016
7982,2016,NS,BC,BCA,Broward County A,90,903,0,3132,0.03288633,0.00893997,0.00063857,0.00766284,0,0.04278416,0.90708812,,,0,Broward County A 2016
7983,2016,NS,BC,BCA,Broward County A,90,904,0.03100542,3322,0.14810355,0.00933173,0.00030102,0.00993377,0,0.02769416,0.7730283,,,0.00060205,Broward County A 2016
7984,2016,1R,DC,DC1,Dade County 1,91,911,0.02915767,926,0.22570194,0.08207343,0,0.03671706,0,0.02915767,0.51295896,,,0.08423326,Dade County 1 2016
7985,2016,1R,DC,DC1,Dade County 1,91,912,0.02173913,920,0.12282609,0.10652174,0,0.02826087,0,0.01521739,0.62065217,,,0.08478261,Dade County 1 2016
7986,2016,1R,DC,DC1,Dade County 1,91,913,0.03065539,946,0.22410148,0.08668076,0.00105708,0.03171247,0,0.04756871,0.51162791,,,0.06659619,Dade County 1 2016
7987,2016,1R,DC,DC1,Dade County 1,91,914,0.00857449,933,0.1414791,0.11146838,0,0.03001072,0,0.01607717,0.65380493,,,0.03858521,Dade County 1 2016
7988,2016,2R,DC,DC2,Dade County 2,92,921,0.03168317,1010,0.70891089,0.0960396,0.0009901,0.04752475,0,0.01089109,0.1039604,,,0,Dade County 2 2016
7989,2016,2R,DC,DC2,Dade County 2,92,922,0,983,0.71515768,0.08240081,0.00305188,0.04781282,0,0.00508647,0.14649034,,,0,Dade County 2 2016
7990,2016,2R,DC,DC2,Dade County 2,92,923,0.00403226,992,0.68850806,0.07358871,0.00302419,0.06350806,0,0.01108871,0.15625,,,0,Dade County 2 2016
7991,2016,2R,DC,DC2,Dade County 2,92,924,0.00945017,1164,0.58505155,0.08762887,0,0.07646048,0,0.00343643,0.2371134,,,0.00085911,Dade County 2 2016
7992,2016,3R,DC,DC3,Dade County 3,93,931,0.00521376,959,0.71741397,0.09593326,0.00104275,0.04692388,0,0.00104275,0.13242961,,,0,Dade County 3 2016
7993,2016,3R,DC,DC3,Dade County 3,93,932,0.00783875,893,0.68197088,0.1131019,0,0.04367301,0,0.0055991,0.14781635,,,0,Dade County 3 2016
7994,2016,3R,DC,DC3,Dade County 3,93,933,0.01759834,966,0.57142857,0.09937888,0.0010352,0.08695652,0,0.0010352,0.22256729,,,0,Dade County 3 2016
7995,2016,3R,DC,DC3,Dade County 3,93,934,0,894,0.72259508,0.09060403,0,0.01677852,0,0.00111857,0.1689038,,,0,Dade County 3 2016
7996,2016,NS,MC,MC1,Martin County 1,94,941,0.02156057,974,0.33367556,0.00102669,0.00205339,0.02361396,0,0.01540041,0.6026694,,,0,Martin County 1 2016
7997,2016,NS,MC,MC1,Martin County 1,94,942,0.00598802,1002,0.02694611,0,0.04491018,0.02794411,0,0.04391218,0.84730539,,,0.00299401,Martin County 1 2016
7998,2016,NS,MC,MC1,Martin County 1,94,943,0.0011236,890,0.00224719,0,0,0.03146067,0,0.0011236,0.96404494,,,0,Martin County 1 2016
7999,2016,NS,MC,MC1,Martin County 1,94,944,0.01334816,899,0.12569522,0,0,0.02558398,0,0.05895439,0.76529477,,,0.01112347,Martin County 1 2016
8000,2016,NS,MC,MC2,Martin County 2,95,951,0,923,0.00108342,0,0,0.03141928,0,0.01083424,0.95666306,,,0,Martin County 2 2016
8001,2016,NS,MC,MC2,Martin County 2,95,952,0.00114025,877,0.37970353,0,0,0.05701254,0,0.02736602,0.5336374,,,0.00114025,Martin County 2 2016
8002,2016,NS,MC,MC2,Martin County 2,95,953,0.00887902,901,0.41953385,0,0.00110988,0.03107658,0,0.01109878,0.51609323,,,0.01220866,Martin County 2 2016
8003,2016,NS,MC,MC2,Martin County 2,95,954,0,862,0.45359629,0.00116009,0,0.01508121,0,0,0.52900232,,,0.00116009,Martin County 2 2016
8004,2016,3R,PBC,PB4,Palm Beach 4,97,971,0.38071488,1203,0.05985037,0.24771405,0.0074813,0.11055694,0,0.00332502,0.19035744,,,0,Palm Beach 4 2016
8005,2016,3R,PBC,PB4,Palm Beach 4,97,972,0.08730159,1008,0.09722222,0.1875,0.00793651,0.10515873,0,0.00496032,0.50099206,,,0.00892857,Palm Beach 4 2016
8006,2016,3R,PBC,PB4,Palm Beach 4,97,973,0.08946878,1073,0.08760485,0.13233924,0.01491146,0.12674744,0,0.00093197,0.54799627,,,0,Palm Beach 4 2016
8007,2016,3R,PBC,PB4,Palm Beach 4,97,974,0.20893008,1187,0.09098568,0.19713564,0.00673968,0.18702612,0,0.00673968,0.30160067,,,0.00084246,Palm Beach 4 2016
8008,2016,3R,PBC,PB5,Palm Beach 5,98,981,0.25290438,1119,0.17515639,0.17158177,0,0.05272565,0,0.01072386,0.3360143,,,0.00089366,Palm Beach 5 2016
8009,2016,3R,PBC,PB5,Palm Beach 5,98,982,0.0161597,1052,0.30703422,0.13212928,0.00095057,0.07034221,0,0.00285171,0.47053232,,,0,Palm Beach 5 2016
8010,2016,3R,PBC,PB5,Palm Beach 5,98,983,0.08373436,1039,0.38017324,0.13282002,0,0.08950914,0,0.00481232,0.30413859,,,0.00481232,Palm Beach 5 2016
8011,2016,3R,PBC,PB5,Palm Beach 5,98,984,0.07109005,1055,0.34976303,0.11848341,0.00094787,0.08720379,0,0.01327014,0.35450237,,,0.00473934,Palm Beach 5 2016
8012,2016,2R,DC,DC4,Dade County 4,99,991,0.00186047,1075,0.10697674,0.09674419,0.0027907,0.08744186,0,0.01395349,0.69023256,,,0,Dade County 4 2016
8013,2016,2R,DC,DC4,Dade County 4,99,992,0.01171171,1110,0.06576577,0.15675676,0.01261261,0.06306306,0,0.01081081,0.67927928,,,0,Dade County 4 2016
8014,2016,2R,DC,DC4,Dade County 4,99,993,0.01612903,1116,0.32885305,0.13978495,0,0.04301075,0,0.01075269,0.46146953,,,0,Dade County 4 2016
8015,2016,2R,DC,DC4,Dade County 4,99,994,0.00551978,1087,0.34866605,0.10027599,0,0.11591536,0,0.00827967,0.42134315,,,0,Dade County 4 2016
8016,2017,1R,DC,DC5,Dade County 5,0,1,0.04889406,859,0.13504075,0.11641444,0.01979045,0.04307334,0,0.01280559,0.62398137,,,0,Dade County 5 2017
8017,2017,1R,DC,DC5,Dade County 5,0,2,0.04105263,950,0.25368421,0.16315789,0,0.06210526,0,0.00736842,0.45052632,,,0.02210526,Dade County 5 2017
8018,2017,1R,DC,DC5,Dade County 5,0,3,0.01520468,855,0.17660819,0.19064327,0.00116959,0.03391813,0,0.00935673,0.56491228,,,0.00818713,Dade County 5 2017
8019,2017,1R,DC,DC5,Dade County 5,0,4,0.01818182,880,0.32954545,0.14545455,0,0.08977273,0,0.00795455,0.37613636,,,0.03295455,Dade County 5 2017
8020,2017,1R,BC,BC4,Broward County 4,1,11,0.00902935,886,0.26297968,0.0462754,0.00112867,0.0462754,0,0.03724605,0.52934537,,,0.06772009,Broward County 4 2017
8021,2017,1R,BC,BC4,Broward County 4,1,12,0.00977995,818,0.32640587,0.04278729,0,0.04400978,0,0.02322738,0.49633252,,,0.05745721,Broward County 4 2017
8022,2017,1R,BC,BC4,Broward County 4,1,13,0.02755454,871,0.23995408,0.02870264,0,0.04707233,0,0.05051665,0.57634902,,,0.02985075,Broward County 4 2017
8023,2017,1R,BC,BC4,Broward County 4,1,14,0.00903955,885,0.29491525,0.06553672,0,0.04632768,0,0.04180791,0.53672316,,,0.00564972,Broward County 4 2017
8024,2017,2R,BC,BC5,Broward County 5,2,21,0.00622665,803,0.09838107,0.07596513,0,0.05603985,0,0.00373599,0.71855542,,,0.04109589,Broward County 5 2017
8025,2017,2R,BC,BC5,Broward County 5,2,22,0.0011325,883,0.10985277,0.08720272,0,0.08493771,0,0.0011325,0.70215176,,,0.01359003,Broward County 5 2017
8026,2017,2R,BC,BC5,Broward County 5,2,23,0.00976801,819,0.11355311,0.07326007,0.001221,0.10744811,0,0.00610501,0.66788767,,,0.02075702,Broward County 5 2017
8027,2017,2R,BC,BC5,Broward County 5,2,24,0.00886076,790,0.08227848,0.04556962,0,0.07468354,0,0.00126582,0.78227848,,,0.00506329,Broward County 5 2017
8028,2017,3R,BC,BC6,Broward County 6,3,31,0.03369565,920,0.13586957,0.14782609,0.00217391,0.07391304,0,0.00217391,0.60434783,,,0,Broward County 6 2017
8029,2017,3R,BC,BC6,Broward County 6,3,32,0.01687289,889,0.11586052,0.16872891,0,0.05399325,0,0.00337458,0.64116985,,,0,Broward County 6 2017
8030,2017,3R,BC,BC6,Broward County 6,3,33,0.03069658,847,0.3081464,0.13341204,0,0.04604486,0,0.0094451,0.47225502,,,0,Broward County 6 2017
8031,2017,3R,BC,BC6,Broward County 6,3,34,0.01694915,826,0.23002421,0.11380145,0,0.06174334,0,0.00605327,0.57142857,,,0,Broward County 6 2017
8032,2017,NS,DC,DC6,Dade County 6,4,41,0.24579125,891,0.02356902,0.07519641,0,0.02581369,0,0.01010101,0.59483726,,,0.02469136,Dade County 6 2017
8033,2017,NS,DC,DC6,Dade County 6,4,42,0.20207852,866,0.10046189,0.10623557,0,0.02540416,0,0.01385681,0.49769053,,,0.05427252,Dade County 6 2017
8034,2017,NS,DC,DC6,Dade County 6,4,43,0.35240275,874,0.03203661,0.08009153,0.00114416,0.03775744,0,0.0389016,0.43935927,,,0.01830664,Dade County 6 2017
8035,2017,NS,DC,DC6,Dade County 6,4,44,0.270366,847,0.09799292,0.08618654,0,0.03187721,0,0.02597403,0.46162928,,,0.02597403,Dade County 6 2017
8036,2017,3R,DC,DC7,Dade County 7,5,51,0.44222222,900,0.06444444,0.09,0.00111111,0.10666667,0,0.00333333,0.29222222,,,0,Dade County 7 2017
8037,2017,3R,DC,DC7,Dade County 7,5,52,0.2543153,869,0.12428078,0.06098964,0.00115075,0.06214039,0,0.00575374,0.49136939,,,0,Dade County 7 2017
8038,2017,3R,DC,DC7,Dade County 7,5,53,0.24561404,912,0.10526316,0.0504386,0,0.07346491,0,0.00328947,0.52192982,,,0,Dade County 7 2017
8039,2017,3R,DC,DC7,Dade County 7,5,54,0.34063527,913,0.20153341,0.06462212,0.00109529,0.06681271,0,0.00547645,0.31982475,,,0,Dade County 7 2017
8040,2017,NS,DC,DC8,Dade County 8,6,61,0.02839117,951,0.06729758,0.12618297,0,0.02628812,0,0.01787592,0.73396425,,,0,Dade County 8 2017
8041,2017,NS,DC,DC8,Dade County 8,6,62,0.03003337,899,0.25806452,0.12013348,0,0.03559511,0,0.00667408,0.54949944,,,0,Dade County 8 2017
8042,2017,NS,DC,DC8,Dade County 8,6,63,0.07119387,913,0.21905805,0.18181818,0,0.03943045,0,0.00657174,0.48192771,,,0,Dade County 8 2017
8043,2017,NS,DC,DC8,Dade County 8,6,64,0.0359408,946,0.09725159,0.14904863,0.00105708,0.03805497,0,0.01057082,0.66701903,,,0.00105708,Dade County 8 2017
8044,2017,P,UK,9P5,Two Patches,21,211,0.00314795,953,0.12067156,0.30220357,0,0.00839454,0,0.03252886,0.52885624,0.00419727,,0,Two Patches 2017
8045,2017,P,UK,9P5,Two Patches,21,212,0,956,0.08891213,0.22698745,0,0.01464435,0,0.08054393,0.58577406,0.00313808,,0,Two Patches 2017
8046,2017,P,UK,9P5,Two Patches,21,213,0.00185701,1077,0.15970288,0.27762303,0,0.01671309,0,0.0733519,0.46796657,0.00185701,,0.00092851,Two Patches 2017
8047,2017,P,UK,9P5,Two Patches,21,214,0,1007,0.08142999,0.24528302,0,0.00993049,0,0.05958292,0.59781529,0.00595829,,0,Two Patches 2017
8048,2017,P,UK,9P6,Burr Fish,22,221,0.00326087,920,0.45326087,0.08152174,0,0.01521739,0,0.08695652,0.3576087,0.00108696,,0.00108696,Burr Fish 2017
8049,2017,P,UK,9P6,Burr Fish,22,222,0.01835985,817,0.48837209,0.03182375,0,0.00979192,0,0.04406365,0.39412485,0.01346389,,0,Burr Fish 2017
8050,2017,P,UK,9P6,Burr Fish,22,223,0.00664452,903,0.46733112,0.05094131,0.00110742,0.01439646,0,0.13621262,0.31007752,0.01328904,,0,Burr Fish 2017
8051,2017,P,UK,9P6,Burr Fish,22,224,0.04713805,891,0.38832772,0.02805836,0,0.01571268,0,0.09427609,0.41750842,0.00897868,,0,Burr Fish 2017
8052,2017,P,MK,7P3,Rawa Reef,23,231,0.00339367,884,0.10746606,0.08710407,0,0.04298643,0,0.18778281,0.47511312,0.00452489,,0.09162896,Rawa Reef 2017
8053,2017,P,MK,7P3,Rawa Reef,23,232,0.01714898,933,0.20578778,0.07288317,0,0.04180064,0.00857449,0.06109325,0.57877814,0.00321543,,0.01071811,Rawa Reef 2017
8054,2017,P,MK,7P3,Rawa Reef,23,233,0.01008827,793,0.19672131,0.09205549,0,0.05044136,0,0.12862547,0.40479193,0.00630517,,0.110971,Rawa Reef 2017
8055,2017,P,MK,7P3,Rawa Reef,23,234,0.00124533,803,0.02864259,0.13449564,0,0.03611457,0,0.15193026,0.63013699,0.00373599,,0.01369863,Rawa Reef 2017
8056,2017,P,MK,7P4,Thor,24,241,0.02069858,773,0.02587322,0.23415265,0.00258732,0.14489004,0,0.17205692,0.30530401,0.00388098,,0.09055627,Thor 2017
8057,2017,P,MK,7P4,Thor,24,242,0.0021978,910,0.08021978,0.21318681,0.0032967,0.10769231,0,0.17032967,0.36153846,0.00989011,,0.05164835,Thor 2017
8058,2017,P,MK,7P4,Thor,24,243,0,762,0.07349081,0.1824147,0.00131234,0.1023622,0,0.11548556,0.50918635,0.00524934,,0.01049869,Thor 2017
8059,2017,P,MK,7P4,Thor,24,244,0.00484262,826,0.06779661,0.1440678,0.00242131,0.12469734,0,0.24818402,0.38498789,0.00242131,,0.02058111,Thor 2017
8060,2017,P,LK,5P5,Wonderland,25,251,0.00439078,911,0.01207464,0.064764,0.00109769,0.08122942,0,0.31174533,0.49725576,0.02744237,,0,Wonderland 2017
8061,2017,P,LK,5P5,Wonderland,25,252,0.00363196,826,0.00726392,0.0653753,0,0.03995157,0,0.29176755,0.56174334,0.03026634,,0,Wonderland 2017
8062,2017,P,LK,5P6,Red Dun Reef,26,261,0.00904977,884,0.02488688,0.27375566,0.00113122,0.08144796,0,0.15384615,0.45022624,0.00452489,,0.00113122,Red Dun Reef 2017
8063,2017,P,LK,5P6,Red Dun Reef,26,262,0.05648148,1080,0.00462963,0.21851852,0.00092593,0.08611111,0,0.21296296,0.41111111,0.0037037,,0.00555556,Red Dun Reef 2017
8064,2017,P,LK,5P6,Red Dun Reef,26,263,0.01353965,1034,0.03288201,0.25241779,0.00193424,0.08994197,0,0.27852998,0.32011605,0.00580271,,0.00483559,Red Dun Reef 2017
8065,2017,P,LK,5P6,Red Dun Reef,26,264,0.00719424,834,0.03357314,0.14388489,0.00119904,0.12110312,0,0.14868106,0.54076739,0,,0.00359712,Red Dun Reef 2017
8066,2017,P,DT,1PA,The Maze,27,271,0.00909091,880,0.15909091,0.13295455,0.00454545,0.09545455,0,0.04431818,0.525,0,,0.02954545,The Maze 2017
8067,2017,P,DT,1PA,The Maze,27,272,0.00330396,908,0.23017621,0.08700441,0.00330396,0.05286344,0,0.0814978,0.52202643,0.00550661,,0.01431718,The Maze 2017
8068,2017,P,DT,1PA,The Maze,27,273,0,1044,0.39463602,0.09003831,0.00095785,0.02969349,0,0.04980843,0.41570881,0.00287356,,0.01628352,The Maze 2017
8069,2017,P,DT,1PA,The Maze,27,274,0.03202479,968,0.18904959,0.07128099,0.00206612,0.07128099,0,0.2035124,0.3822314,0.00516529,,0.04338843,The Maze 2017
8070,2017,P,DT,1PB,Davis Rock,28,281,0.03245436,986,0.54766734,0.01724138,0.01217039,0.04969574,0,0.11257606,0.22109533,0.00709939,,0,Davis Rock 2017
8071,2017,P,DT,1PB,Davis Rock,28,282,0.00881612,794,0.58312343,0.04030227,0.00377834,0.04030227,0,0.0302267,0.26574307,0.01889169,,0.00881612,Davis Rock 2017
8072,2017,P,DT,1PB,Davis Rock,28,283,0.00433369,923,0.51679307,0.01300108,0,0.03033586,0,0.06175515,0.34994583,0.00216685,,0.02166847,Davis Rock 2017
8073,2017,P,DT,1PB,Davis Rock,28,284,0.01576873,761,0.39421813,0.02496715,0.00525624,0.03022339,0,0.16557162,0.3455979,0.00131406,,0.01708279,Davis Rock 2017
8074,2017,P,DT,1PC,Texas Rock,29,291,0.02873563,870,0.3183908,0.02988506,0.02758621,0.03333333,0,0.07471264,0.47011494,0.00689655,,0.01034483,Texas Rock 2017
8075,2017,P,DT,1PC,Texas Rock,29,292,0.00441501,906,0.25717439,0.02538631,0,0.06732892,0,0.04966887,0.59381898,0.00220751,,0,Texas Rock 2017
8076,2017,P,DT,1PC,Texas Rock,29,293,0.01232877,730,0.41232877,0.02328767,0.03013699,0.03287671,0,0.08493151,0.38356164,0.01917808,,0.00136986,Texas Rock 2017
8077,2017,P,DT,1PC,Texas Rock,29,294,0.01402279,1141,0.29272568,0.03155127,0.04294479,0.08413672,0,0.05609115,0.41454864,0.01577564,,0.04820333,Texas Rock 2017
8078,2017,P,UK,9P1,Turtle,30,301,0.00576369,1041,0.14024976,0.35254563,0.00288184,0.02401537,0,0.13736792,0.32660903,0.00384246,,0.0067243,Turtle 2017
8079,2017,P,UK,9P1,Turtle,30,302,0.01761252,1022,0.23385519,0.36007828,0.00195695,0.04403131,0,0.06947162,0.2553816,0.00782779,,0.00978474,Turtle 2017
8080,2017,P,UK,9P1,Turtle,30,303,0.01030928,1067,0.21462043,0.34114339,0.00562324,0.0656045,0.01405811,0.0656045,0.26897844,0.01405811,,0,Turtle 2017
8081,2017,P,UK,9P1,Turtle,30,304,0.00297915,1007,0.16881827,0.42105263,0,0.07249255,0,0.03972195,0.27805362,0.01092354,,0.00595829,Turtle 2017
8082,2017,P,UK,9P3,Porter Patch,32,321,0.00322581,930,0.16451613,0.17526882,0,0.06344086,0.09677419,0.01612903,0.46666667,0.01182796,,0.00215054,Porter Patch 2017
8083,2017,P,UK,9P3,Porter Patch,32,322,0.00564334,886,0.15011287,0.13995485,0,0.0462754,0,0.05191874,0.59480813,0.003386,,0.00790068,Porter Patch 2017
8084,2017,P,UK,9P3,Porter Patch,32,323,0.00447427,894,0.16219239,0.18232662,0,0.0212528,0.02237136,0.01454139,0.58612975,0.00111857,,0.00559284,Porter Patch 2017
8085,2017,P,UK,9P3,Porter Patch,32,324,0.00099502,1005,0.16517413,0.15323383,0,0.02985075,0.00597015,0.0238806,0.61890547,0,,0.00199005,Porter Patch 2017
8086,2017,P,UK,9P4,Admiral,33,331,0.02171767,1013,0.10957552,0.38302073,0,0.0148075,0,0.00691017,0.46298124,0.00098717,,0,Admiral 2017
8087,2017,P,UK,9P4,Admiral,33,332,0.00241546,828,0.10628019,0.34057971,0.00120773,0.00724638,0,0.01328502,0.52294686,0.00603865,,0,Admiral 2017
8088,2017,P,UK,9P4,Admiral,33,333,0.00330396,908,0.14207048,0.23788546,0.00330396,0.00991189,0,0.00440529,0.59581498,0.00330396,,0,Admiral 2017
8089,2017,P,UK,9P4,Admiral,33,334,0.00322928,929,0.14962325,0.26264801,0,0.00645856,0,0.03121636,0.53498385,0.00215285,,0.00968784,Admiral 2017
8090,2017,P,MK,7P1,West Turtle Shoal,34,341,0.00103734,964,0.0746888,0.18568465,0.00311203,0.14419087,0.00311203,0.14522822,0.41493776,0.00518672,,0.02282158,West Turtle Shoal 2017
8091,2017,P,MK,7P1,West Turtle Shoal,34,342,0.0063358,947,0.0718057,0.26399155,0.00211193,0.12038015,0,0.16684266,0.36008448,0.00422386,,0.00422386,West Turtle Shoal 2017
8092,2017,P,MK,7P1,West Turtle Shoal,34,343,0.00406504,984,0.10569106,0.21747967,0.00203252,0.12804878,0,0.16768293,0.33028455,0.0050813,,0.03963415,West Turtle Shoal 2017
8093,2017,P,MK,7P1,West Turtle Shoal,34,344,0.0061665,973,0.12435766,0.32168551,0.00102775,0.06372045,0,0.12641316,0.31346351,0.00308325,,0.04008222,West Turtle Shoal 2017
8094,2017,P,MK,7P2,Dustan Rocks,35,351,0.00210748,949,0.13277134,0.28872497,0.00105374,0.02528978,0,0.13593256,0.40885142,0.00210748,,0.00316122,Dustan Rocks 2017
8095,2017,P,MK,7P2,Dustan Rocks,35,352,0.0688172,930,0.12795699,0.26989247,0,0.0516129,0,0.11182796,0.36129032,0.00107527,,0.00752688,Dustan Rocks 2017
8096,2017,P,MK,7P2,Dustan Rocks,35,353,0.00444444,900,0.11333333,0.22888889,0,0.00888889,0,0.11777778,0.50666667,0.00555556,,0.01444444,Dustan Rocks 2017
8097,2017,P,MK,7P2,Dustan Rocks,35,354,0.0021322,938,0.09168443,0.23027719,0.0010661,0.03837953,0,0.19936034,0.42857143,0.0021322,,0.00639659,Dustan Rocks 2017
8098,2017,P,LK,5P1,West Washer Women,36,361,0.05331882,919,0.01414581,0.22850925,0.00108814,0.07616975,0,0.26224157,0.36452666,0,,0,West Washer Women 2017
8099,2017,P,LK,5P1,West Washer Women,36,362,0.02309237,996,0.04718876,0.23895582,0.00200803,0.11445783,0,0.28313253,0.28514056,0.0060241,,0,West Washer Women 2017
8100,2017,P,LK,5P1,West Washer Women,36,363,0.01741803,976,0.03586066,0.24590164,0.00819672,0.06659836,0,0.2920082,0.32786885,0.00614754,,0,West Washer Women 2017
8101,2017,P,LK,5P1,West Washer Women,36,364,0.0239726,876,0.02853881,0.21803653,0.00114155,0.09360731,0,0.29680365,0.32648402,0.01027397,,0.00114155,West Washer Women 2017
8102,2017,P,LK,5P2,Western Head,37,371,0.00503145,795,0.00125786,0.01132075,0.03396226,0.12830189,0,0.2591195,0.53962264,0.02138365,,0,Western Head 2017
8103,2017,P,LK,5P2,Western Head,37,372,0,1008,0.00198413,0.00892857,0.01785714,0.15575397,0,0.19345238,0.60019841,0.0218254,,0,Western Head 2017
8104,2017,P,LK,5P2,Western Head,37,373,0.00330396,908,0,0.01211454,0.00770925,0.19162996,0,0.28524229,0.48348018,0.01651982,,0,Western Head 2017
8105,2017,P,LK,5P2,Western Head,37,374,0.01039501,962,0.02286902,0.01975052,0.02910603,0.15488565,0,0.17047817,0.58523909,0.00727651,,0,Western Head 2017
8106,2017,P,LK,5P3,Cliff Green,38,381,0.00450045,1111,0.0090009,0.29432943,0.00270027,0.07560756,0,0.11791179,0.49144914,0.00450045,,0,Cliff Green 2017
8107,2017,P,LK,5P3,Cliff Green,38,382,0.00493097,1014,0.03254438,0.27416174,0.00098619,0.06213018,0,0.1617357,0.4556213,0.00788955,,0,Cliff Green 2017
8108,2017,P,LK,5P3,Cliff Green,38,383,0.01021566,881,0,0.37797957,0.00113507,0.07264472,0,0.17593644,0.36208854,0,,0,Cliff Green 2017
8109,2017,P,LK,5P3,Cliff Green,38,384,0.00592417,844,0.02014218,0.21919431,0.00236967,0.11611374,0,0.16232227,0.46800948,0.00592417,,0,Cliff Green 2017
8110,2017,BCP,LK,2P1,Smith Shoal,39,391,0.00977517,1023,0.03812317,0,0.2170088,0.1085044,0,0.10166178,0.48387097,0.04105572,,0,Smith Shoal 2017
8111,2017,BCP,LK,2P1,Smith Shoal,39,392,0,744,0.07123656,0,0.02553763,0.01344086,0,0.02419355,0.82795699,0.03763441,,0,Smith Shoal 2017
8112,2017,BCP,LK,2P1,Smith Shoal,39,393,0.00100806,992,0.16129032,0,0.03024194,0.03629032,0,0.05443548,0.65826613,0.05846774,,0,Smith Shoal 2017
8113,2017,BCP,LK,2P1,Smith Shoal,39,394,0,966,0.05383023,0,0.02070393,0.03830228,0,0.0952381,0.71325052,0.07867495,,0,Smith Shoal 2017
